"(PDH-CSV 4.0) (Mitteleuropäische Zeit)(-60)","\\DJ-TESLA\Arbeitsspeicher\Zugesicherte verwendete Bytes (%)","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","\\DJ-TESLA\Auslagerungsdatei(_Total)\Belegung (%)","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Physikalischer Datenträger(0 C:)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datenträger(_Total)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datenträger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datenträger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(_Total)\Prozessorzeit (%)"
"01/07/2023 15:01:36.148","33.822901065885766059","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1857.4260121153204182","0","0","0","0","0","0"," "," "," "," ","0","1857.4260121153204182","0","0","8163.1083107557433323","8163.1083107557433323","9.6935379834709003433","0.35149018865754388941","0.35149018865754388941","6.5795220518664487841","4.2440101031631094486"
"01/07/2023 15:01:37.151","33.822901065885766059","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.57177334928007895","0","0","0","0","0","0"," "," "," "," ","0","131.57177334928007895","0","0","8165.423994525019225","8165.423994525019225","0.32516920051715025863","0.32516920051715025863","0.32516920051715025863","0.32516920051715025863","0.32516920051715025863"
"01/07/2023 15:01:38.155","33.822901065885766059","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","355.70541015972366949","0","0","0","0","0","0"," "," "," "," ","0","355.70541015972366949","0","0","12243.440000119564502","12243.440000119564502","0.36236216129181819667","0.36236216129181819667","0.36236216129181819667","0.36236216129181819667","0.36236216129181819667"
"01/07/2023 15:01:39.158","33.822901065885766059","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.57016028634453164","0","0","0","0","0","0"," "," "," "," ","0","131.57016028634453164","0","0","8165.3238868616235777","8165.3238868616235777","0","0","0","0.32620243728350706292","0"
"01/07/2023 15:01:40.162","33.822901065885766059","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.52499747163119537","0","0","0","0","0","0"," "," "," "," ","0","131.52499747163119537","0","0","8162.5210552091111822","8162.5210552091111822","3.4778944700281311242","0.36427816260968803874","5.0347026237373526669","3.4778944700281311242","3.0886974133869204984"
"01/07/2023 15:01:41.146","33.822901065885766059","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.09413469207262892","0","0","0","0","0","0"," "," "," "," ","0","134.09413469207262892","0","0","12482.944902243852994","12482.944902243852994","0","0","1.5851720778821687396","0","0.39466504773639776715"
"01/07/2023 15:01:42.153","33.822901065885766059","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.10083183477800617","0","0","0","0","0","0"," "," "," "," ","0","131.10083183477800617","0","0","8136.1970787159198153","8136.1970787159198153","0.68143460900416119586","0.68143460900416119586","0.68143460900416119586","0.68143460900416119586","0.68143460900416119586"
"01/07/2023 15:01:43.157","33.822901065885766059","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.53959825215764567","0","0","0","0","0","0"," "," "," "," ","0","131.53959825215764567","0","0","53062.276725234012702","53062.276725234012702","0.34601855437549344785","0.34601855437549344785","0.34601855437549344785","0.34601855437549344785","0.34601855437549344785"
"01/07/2023 15:01:44.176","33.822901065885766059","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.49044919648233076","0","0","0","0","0","0"," "," "," "," ","0","129.49044919648233076","0","0","12054.383634290717964","12054.383634290717964","1.8990191667734301895","0.36619134125426278104","0","6.4975026433309324148","1.8990191667734301895"
"01/07/2023 15:01:45.157","33.822659434243725229","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.59231528861639049","0","0","0","0","0","0"," "," "," "," ","0","134.59231528861639049","0","0","29235.082302690978395","29235.082302690978395","6.008234061035643947","4.4151532824091237472","1.2289917251560922296","1.2289917251560922296","3.2203477962977289373"
"01/07/2023 15:01:46.160","33.822176194242707936","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.50641696520449386","0","0","0","0","0","0"," "," "," "," ","0","131.50641696520449386","0","0","8161.3679377193575419","8161.3679377193575419","0.36871545783364600979","0","0.36871545783364600979","0.36871545783364600979","0"
"01/07/2023 15:01:47.164","33.821411066181354954","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.51062267091697322","0","0","0","0","0","0"," "," "," "," ","0","131.51062267091697322","0","0","8161.6289463647872253","8161.6289463647872253","0.37129625312385394764","0.37129625312385394764","0.37129625312385394764","0.37129625312385394764","0.37129625312385394764"
"01/07/2023 15:01:48.168","34.112767696872531076","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.56536067447581217","0","0","0","0","0","0"," "," "," "," ","0","131.56536067447581217","0","0","53072.669130261274404","53072.669130261274404","1.8928855187271387273","5.0073970895611941145","0.3356297333101054825","1.8928855187271387273","2.2822044482999070958"
"01/07/2023 15:01:49.155","34.122553405846133501","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.63233230230591175","0","0","0","0","0","0"," "," "," "," ","0","133.63233230230591175","0","0","8293.3035319734080986","8293.3035319734080986","0.33918340850268569042","0.33918340850268569042","0.33918340850268569042","0.33918340850268569042","0.33918340850268569042"
"01/07/2023 15:01:50.159","34.122070165845116207","0","2.374267578125","0","220.29191569538033946","0","0","0","0","0","0"," "," "," "," ","0","131.57707181805523078","0","0","0","0","0","0"," "," "," "," ","220.29191569538033946","131.57707181805523078","0","0","8165.7528207083969392","8165.7528207083969392","4.9955140439182148526","0","0","1.880612865030284464","1.1018875703083019779"
"01/07/2023 15:01:51.147","34.122070165845116207","0","2.374267578125","0","223.66754865224615401","0","0","0","0","0","0"," "," "," "," ","0","133.59328697781216988","0","0","0","0","0","0"," "," "," "," ","223.66754865224615401","133.59328697781216988","0","0","8290.8803554714959319","8290.8803554714959319","1.9546622164794524856","1.9546622164794524856","0.37328580061621874364","1.9546622164794524856","1.5593130521091125296"
"01/07/2023 15:01:52.150","34.119009607033575548","0","2.374267578125","0","220.16956443685705835","0","0","0","0","0","0"," "," "," "," ","0","131.50399323830376375","0","0","0","0","0","0"," "," "," "," ","220.16956443685705835","131.50399323830376375","0","0","12241.826279638460619","12241.826279638460619","0.37550464788120851978","1.9321373877580594325","0.37550464788120851978","0.37550464788120851978","0.76466781407519279767"
"01/07/2023 15:01:53.154","34.119009607033575548","0","2.374267578125","0","220.17410491505316372","0","0","0","0","0","0"," "," "," "," ","0","351.68081011318446372","0","0","0","0","0","0"," "," "," "," ","220.17410491505316372","351.68081011318446372","0","0","12242.078738444222836","12242.078738444222836","3.4845393938500279774","0.3711374388129295987","0.3711374388129295987","0","0.76030770174944084516"
"01/07/2023 15:01:54.157","34.118002847330181737","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","352.02194223569239284","0","0","0","0","0","0"," "," "," "," ","0","352.02194223569239284","0","0","12253.953615275318953","12253.953615275318953","1.8351039164240856572","0.27693096271653727669","0.27693096271653727669","1.8351039164240856572","1.0560174395703114669"
"01/07/2023 15:01:55.161","33.825518641114591389","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1053.0347974701262501","0","0","0","0","0","0"," "," "," "," ","0","1053.0347974701262501","0","0","8161.268742549927083","8161.268742549927083","0","0.37955389964235974887","0","0","0"
"01/07/2023 15:01:56.148","33.82527700947255056","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1329.2099815672083878","0","0","0","0","0","0"," "," "," "," ","0","1329.2099815672083878","0","0","8293.1364577293006732","8293.1364577293006732","5.0910766275918621915","1.9274458485115886219","0.34563045897145761032","0.34563045897145761032","1.9274458485115886219"
"01/07/2023 15:01:57.152","33.825035401113574096","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","450.45722903627370215","0","0","0","0","0","0"," "," "," "," ","0","450.45722903627370215","0","0","12246.058474331262914","12246.058474331262914","0","1.898292335165963074","0.34112237223208330406","1.898292335165963074","0.73040988002167628323"
"01/07/2023 15:01:58.155","33.824471601709831248","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1427.1354660504205185","0","0","0","0","0","0"," "," "," "," ","0","1427.1354660504205185","0","0","53067.115430344128981","53067.115430344128981","1.8992602195184393743","0","0.34210561982825904437","0","0"
"01/07/2023 15:01:59.159","33.823666193947119041","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2172.7536493042057373","0","0","0","0","0","0"," "," "," "," ","0","2172.7536493042057373","0","0","8164.7696766514009141","8164.7696766514009141","5.0044431757882978928","0","0","1.8898347553223393547","1.1111826502058552713"
"01/07/2023 15:02:00.146","33.823424585588142577","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.63998986360925869","0","0","0","0","0","0"," "," "," "," ","0","133.63998986360925869","0","0","12440.668147303262231","12440.668147303262231","3.5007229409446227741","3.5007229409446227741","1.9187675793207570329","1.9187675793207570329","2.7097452601326899035"
"01/07/2023 15:02:01.150","33.823424585588142577","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.57945889143707063","0","0","0","0","0","0"," "," "," "," ","0","131.57945889143707063","0","0","76555.3215368361125","76555.3215368361125","0.3184625757629566678","0.3184625757629566678","0.3184625757629566678","1.8759865980166545718","0.70784856540324625485"
"01/07/2023 15:02:02.153","33.820605658418642747","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1279.1954697352214225","0","0","0","0","0","0"," "," "," "," ","0","1279.1954697352214225","0","0","8161.346797563032851","8161.346797563032851","1.9335930903866649366","0.37698345690073686853","0.37698345690073686853","0","0.37698345690073686853"
"01/07/2023 15:02:03.157","33.820605658418642747","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1024.4165907655021783","0","0","0","0","0","0"," "," "," "," ","0","1024.4165907655021783","0","0","53062.387767588974384","53062.387767588974384","0","0","0.33789440281668525756","0.33789440281668525756","0"
"01/07/2023 15:02:04.161","33.820605658418642747","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.51140881397432736","0","0","0","0","0","0"," "," "," "," ","0","131.51140881397432736","0","0","12242.516602319063168","12242.516602319063168","0.37582224815106979321","0","0","5.0457055802689882995","0.76497421128535192381"
"01/07/2023 15:02:05.149","33.820364026776601918","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.59124540134908443","0","0","0","0","0","0"," "," "," "," ","0","133.59124540134908443","0","0","24872.260961996627884","24872.260961996627884","1.9588495358036195348","0.37754065734884045824","0.37754065734884045824","6.7027761711679563206","2.354181815605727035"
"01/07/2023 15:02:06.152","33.820364026776601918","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1470.4557934762769946","0","0","0","0","0","0"," "," "," "," ","0","1470.4557934762769946","0","0","8161.2289025458403557","8161.2289025458403557","0.37596119763237956235","0.37596119763237956235","0.37596119763237956235","1.9325868039193672132","0.76511261800218388629"
"01/07/2023 15:02:07.156","33.81959887543218457","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","709.5574195389790475","0","0","0","0","0","0"," "," "," "," ","0","709.5574195389790475","0","0","8163.8966023361181215","8163.8966023361181215","0.340397338849429687","0.340397338849429687","0.340397338849429687","0","0"
"01/07/2023 15:02:08.159","33.819115635431167277","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","355.70250397624585048","0","0","0","0","0","0"," "," "," "," ","0","355.70250397624585048","0","0","16324.453291727766555","16324.453291727766555","0","0.36360310319550892544","0","3.4772405062206468429","0.36360310319550892544"
"01/07/2023 15:02:09.163","33.818632395430149984","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.58829968677000011","0","0","0","0","0","0"," "," "," "," ","0","131.58829968677000011","0","0","8166.4496290456054339","8166.4496290456054339","1.8696284369181359608","0.31200349147239014869","0.31200349147239014869","4.9848783278096160387","1.8696284369181359608"
"01/07/2023 15:02:10.147","33.818149155429132691","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.12781710330861529","0","0","0","0","0","0"," "," "," "," ","0","134.12781710330861529","0","0","8324.0536190174552758","8324.0536190174552758","1.5694228447539204652","1.5694228447539204652","0","1.5694228447539204652","1.1725202759368502647"
"01/07/2023 15:02:11.152","33.818149155429132691","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.35617086412656818","0","0","0","0","0","0"," "," "," "," ","0","131.35617086412656818","0","0","8152.0435736282179278","8152.0435736282179278","0","0.48354052494334887058","0.48354052494334887058","0","0"
"01/07/2023 15:02:12.173","33.817907523787091861","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","371.21513601802519133","0","0","0","0","0","0"," "," "," "," ","0","371.21513601802519133","0","0","12035.597866463043829","12035.597866463043829","0.52031608999222322964","0.52031608999222322964","0.52031608999222322964","0.52031608999222322964","0.52031608999222322964"
"01/07/2023 15:02:13.161","33.817424283786081673","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.60486159750928437","0","0","0","0","0","0"," "," "," "," ","0","133.60486159750928437","0","0","58041.190783693731646","58041.190783693731646","5.1159745935497324965","5.1159745935497324965","0","1.9531737466680576532","2.743873958388476364"
"01/07/2023 15:02:14.158","33.817424283786081673","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.37325286109242484","0","0","0","0","0","0"," "," "," "," ","0","132.37325286109242484","0","0","8215.1642987732502661","8215.1642987732502661","1.2857447138798328012","0","0","1.2857447138798328012","0.50229824335507045063"
"01/07/2023 15:02:15.154","33.817424283786081673","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.53738608562275658","0","0","0","0","0","0"," "," "," "," ","0","132.53738608562275658","0","0","8225.3505061622854555","8225.3505061622854555","0","1.1574829019389887286","1.1574829019389887286","0","0.37301848052579966719"
"01/07/2023 15:02:16.165","33.817424283786081673","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.57064316922648572","0","0","0","0","0","0"," "," "," "," ","0","130.57064316922648572","0","0","16206.586497610654988","16206.586497610654988","1.0831494056927293279","0","0","0","0"
"01/07/2023 15:02:17.168","33.81686050766540319","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.55063618186636631","0","0","0","0","0","0"," "," "," "," ","0","131.55063618186636631","0","0","8164.1122091049182927","8164.1122091049182927","0","0.3364839628446469888","0.3364839628446469888","1.8937264009251997265","0.3364839628446469888"
"01/07/2023 15:02:18.156","33.816377244381321532","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.60039918179876395","0","0","0","0","0","0"," "," "," "," ","0","133.60039918179876395","0","0","62184.913073709969467","62184.913073709969467","3.5356383504146271513","0.37287239469051547403","0.37287239469051547403","3.5356383504146271513","1.9542553725525713126"
"01/07/2023 15:02:19.159","33.815732932140988964","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.56473124315513701","0","0","0","0","0","0"," "," "," "," ","0","131.56473124315513701","0","0","8164.986957150960734","8164.986957150960734","3.4482167496090121439","0","0","0.33364309637059497149","0.33364309637059497149"
"01/07/2023 15:02:20.147","33.815732932140988964","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.65007050041219827","0","0","0","0","0","0"," "," "," "," ","0","133.65007050041219827","0","0","8294.404375298307059","8294.404375298307059","0.32911263724080264126","3.4932677916141074981","1.9111902144274495186","3.4932677916141074981","2.306714671372367409"
"01/07/2023 15:02:21.150","33.826082417235262767","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.60210104748293247","0","0","0","0","0","0"," "," "," "," ","0","131.60210104748293247","0","0","8167.3061498559100073","8167.3061498559100073","0.3010111870241360954","0","0.3010111870241360954","0","0"
"01/07/2023 15:02:22.153","33.848432529216729847","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.65594352279188683","0","0","0","0","0","0"," "," "," "," ","0","131.65594352279188683","0","0","40853.238232526942738","40853.238232526942738","8.050612134815683163","9.6090763359204967031","11.167540537025322678","4.9336837326060418718","8.4402331721773258266"
"01/07/2023 15:02:23.161","33.846499545929603414","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.87015865924712443","0","0","0","0","0","0"," "," "," "," ","0","130.87015865924712443","0","0","12182.822042460822558","12182.822042460822558","17.898002476369747171","33.388945405356587059","0.85796525448421645521","7.0543424260789517888","14.799813890572377062"
